3,1181
3,2194
3,976
3,1817
3,271
3,1108
3,679
3,1357
3,1413
3,1904
3,160
3,559
3,1176
3,1597
3,387
3,1459
3,1191
3,2233
3,401
3,1863
3,41
3,303
3,1068
3,2161
3,1094
3,207
3,2239
3,1996
3,324
3,260
3,2306
3,330
3,2000
3,571
3,526
3,2322
3,1214
3,512
3,1191
3,1763
3,1503
3,2077
3,2089
3,70
3,30
3,2196
3,874
3,578
3,1810
3,105
3,2065
3,1372
3,1443
3,2211
3,1105
3,1696
3,2301
3,876
3,1307
3,225
3,1531
3,498
3,287
3,560
3,675
3,818
3,1164
3,997
3,1506
3,1207
3,1302
3,1385
3,1515
3,2016
3,2312
3,1252
3,881
3,876
3,1251
3,177
3,37
3,1552
3,859
3,146
3,1504
3,465
3,1845
3,422
3,2034
3,2006
3,302
3,1407
3,296
3,5
3,1790
3,1016
3,1581
3,1745
3,2104
3,1445
3,2144
3,960
3,1411
3,1963
3,1458
3,238
3,119
3,1696
3,1188
3,343
3,1228
3,660
3,1858
3,1538
3,2331
3,96
3,2052
3,309
3,117
3,1631
3,2158
3,1087
3,974
3,1891
3,241
3,2315
3,1606
3,2
3,637
3,1215
3,1992
3,151
3,109
3,2265
3,1174
3,91
3,533
3,1467
3,612
3,2207
3,272
3,1579
3,1293
3,756
3,96
3,1829
3,1196
3,2332
3,2195
3,1146
3,624
3,1232
3,50
3,1544
3,836
3,970
3,2038
3,769
3,2155
3,2109
3,111
3,735
3,1537
3,92
3,824
3,526
3,161
3,1440
3,1518
3,365
3,1755
3,1745
3,1536
3,1533
3,2196
3,1873
3,2099
3,2216
3,974
3,109
3,390
3,1819
3,2196
3,2013
3,1203
3,468
3,2239
3,1498
3,1593
3,1338
3,1916
3,414
3,1333
3,578
3,359
3,1013
3,2080
3,1267
3,62
3,1603
3,2198
3,1310
3,761
3,600
3,596
3,1922
3,1159
3,1890
3,91
3,1742
3,1718
3,1873
3,1585
3,982
3,413
3,441
3,1144
3,2302
3,1929
3,2243
3,647
3,848
3,1468
3,92
3,2137
3,2128
3,440
3,727
3,8
3,134
3,1357
3,932
3,1328
3,1216
3,2333
3,1849
3,441
3,1399
3,770
3,1833
3,1083
3,1871
3,936
3,816
3,1063
3,43
3,1394
3,434
3,2303
3,1372
3,915
3,1272
3,975
3,624
3,407
3,1388
3,2164
3,1174
3,1502
3,2018
3,2175
3,606
3,1868
3,2300
3,950
3,857
3,2146
3,1586
3,1712
3,985
3,2264
3,1403
3,210
3,1894
3,2009
3,434
3,1269
3,1833
3,245
3,2134
3,1741
3,413
3,2141
3,1337
3,181
3,568
3,1984
3,1814
3,515
3,2022
3,1682
3,1248
3,1673
3,1415
3,892
3,2036
3,352
3,1017
3,1262
3,1496
3,1151
3,1209
3,1476
3,242
3,642
3,741
3,675
3,286
3,391
3,603
3,1672
3,1687
3,2338
3,448
3,1010
3,2281
3,2272
3,739
3,1166
3,1418
3,2275
3,1211
3,1765
3,843
3,1982
3,1789
3,1521
3,438
3,1563
3,477
3,2291
3,2337
3,1176
3,763
3,1547
3,705
3,2213
3,1979
3,1603
3,1067
3,34
3,1867
3,2336
3,938
3,343
3,187
3,1298
3,265
3,78
3,342
3,1518
3,194
3,2205
3,1617
3,1755
3,78
3,54
3,955
3,1748
3,60
3,1582
3,1007
3,921
3,796
3,2025
3,1750
3,2221
3,1845
3,2005
3,888
3,2247
3,737
3,2141
3,2108
3,1104
3,723
3,695
3,2322
3,1515
3,232
3,1364
3,2173
3,1842
3,824
3,1308
3,2101
3,2018
3,1433
3,543
3,133
3,157
3,1520
3,73
3,1701
3,282
3,1503
3,827
3,1730
3,1101
3,1307
3,683
3,955
3,1815
3,302
3,732
3,372
3,2339
3,2199
3,2037
3,1249
3,1912
3,1476
3,2255
3,1743
3,1176
3,830
3,2127
3,414
3,1571
3,1526
3,212
3,1856
3,127
3,524
3,1138
3,1369
3,591
3,812
3,1639
3,72
3,1782
3,2055
3,692
3,912
3,1831
3,1045
3,830
3,1471
3,1107
3,393
3,1012
3,338
3,469
3,21
