1,2175876
2,2023778
3,2273016
4,2262966
5,2156813
6,2048634
7,2095789
8,1996908
9,2194641
10,1950361
11,2181893
12,2114486
13,2199640
14,2068289
15,1828842
16,2331536
17,2027383
18,2059606
19,1943472
20,2282921
21,1801834
22,2110468
23,2199019
24,2021765
25,2334962
26,2032720
27,2218701
28,2323975
29,2267815
30,2142956
31,2196887
32,2196614
33,2161636
34,2078082
35,2008813
36,2159883
37,2239704
38,2068588
39,2036323
40,2131650
41,2097961
42,2090311
43,2120217
44,2138461
45,2152758
46,2089081
47,2071382
48,2163977
49,2013615
50,2324027
51,2019149
52,2089298
53,2150309
54,2230838
55,2035252
56,2193721
57,2072190
58,1994484
59,2159314
60,2224395
61,1958413
62,2025208
63,2078339
64,2192016
65,2241224
66,2518912
67,1937107
68,2040183
69,2148539
70,2104139
71,2142784
72,2169965
73,1944862
74,1820220
75,2180691
76,1971760
77,1874276
78,2129014
79,2264019
80,2274625
81,2259423
82,2175077
83,1975301
84,1831387
85,1947323
86,2098359
87,1937088
88,2212213
89,2185852
90,2250960
91,1985947
92,2262089
93,1943786
94,1952555
95,2114587
96,2203362
97,2172266
98,1896342
99,2032822
100,2269216
101,1937348
102,2221019
103,2152291
104,1950571
105,2160023
106,2128703
107,2298762
108,2133721
109,2217673
110,2207226
111,2173548
112,2030316
113,2229050
114,2290037
115,2197030
116,1901543
117,2074351
118,2241379
119,2127168
120,2006804
121,1985481
122,1978087
123,2079580
124,1965193
125,2016120
126,2195760
127,2162961
128,2118805
129,2079950
130,2130064
131,2093957
132,2407817
133,2086550
134,2224824
135,1966112
136,2017269
137,2197604
138,2092461
139,2270015
140,2257286
141,2052735
142,2198082
143,2265635
144,2286240
145,2104233
146,2093188
147,2222142
148,2154802
149,2383976
150,1973379
151,2012233
152,2343297
153,1937446
154,2150132
155,2207555
156,1880275
157,2163075
158,1952518
159,2264264
160,2125751
161,1906238
162,2224428
163,2141506
164,2134090
165,2201558
166,2058645
167,2359887
168,2382304
169,2393100
170,2109461
171,2414004
172,2040466
173,2333724
174,2203404
175,2086579
176,2228812
177,2048492
178,2183067
179,2275878
180,2271109
181,2082437
182,1963344
183,2312020
184,1975620
185,2295512
186,1944519
187,2411374
188,2207470
189,2011099
190,2409650
191,2081395
192,2271861
193,2064300
194,2059363
195,2169403
196,2155727
197,1971200
198,2197411
199,2051310
200,2093180
201,2083661
202,2034709
203,2004511
204,2101605
205,2147141
206,2032360
207,1873611
208,2263617
209,1913977
210,2267250
211,2251209
212,1943745
213,2028018
214,2087852
215,2303774
216,2393608
217,1946733
218,2351615
219,2300593
220,2141962
221,2046856
222,2032315
223,2055969
224,2123134
225,2117060
226,2133222
227,2143717
228,2127696
229,2256746
230,2072679
231,2272105
232,2266117
233,2069343
234,2263243
235,1903283
236,2149865
237,2143093
238,2042681
239,2346063
240,2187353
241,2115476
242,2270041
243,2128359
244,2292623
245,2112050
246,2049024
247,1951692
248,2090967
249,2081102
250,2018128
251,2181832
252,2266033
253,2130186
254,2214554
255,2174130
256,2159003
257,2149071
258,2300557
259,2265071
260,2072865
261,2079231
262,2034093
263,2181711
264,2003442
265,2255339
266,1945839
267,2180699
268,2265696
269,2269093
270,2081445
271,2178870
272,2123635
273,2075066
274,2144223
275,2163481
276,2193717
277,2077758
278,1803412
279,2192886
280,2119581
281,2330906
282,2125907
283,2240021
284,2001447
285,2089716
286,2025459
287,2051577
288,2264494
289,2287941
290,2087425
291,2211925
292,2136511
293,2138555
294,2003529
295,2156057
296,2231406
297,2312343
298,2179647
299,2315363
300,2324332
301,2070646
302,2212888
303,2076152
304,2129692
305,2210751
306,2096727
307,2260379
308,2141972
309,2111951
310,2106009
311,2130830
312,2104525
313,2062367
314,2444562
315,2083763
316,2218930
317,2134163
318,2030476
319,2041443
320,2308143
321,2225741
322,2215884
323,2297019
324,1908945
325,2150154
326,1995231
327,1880769
328,2350543
329,2191170
330,2251764
331,2027329
332,1958531
333,2195803
334,2118489
335,2049211
336,2032429
337,2185542
338,2228267
339,2136294
340,2053308
341,2237747
342,2417081
343,2062642
344,2119526
345,2259386
346,2103572
347,2244920
348,1994736
349,2023226
350,2017313
351,2176623
352,2075964
353,2032593
354,2102865
355,2308678
356,2139644
357,2160333
358,2342440
359,2161671
360,2184462
361,2208882
362,2292795
363,2101829
364,2146398
365,2152576
366,2141996
367,2117933
368,1957253
369,1911829
370,2052254
371,1839518
372,2025820
373,2124334
374,2144991
375,1979145
376,2270283
377,2161516
378,2068901
379,2179806
380,2173906
381,2133228
382,2257719
383,2221032
384,2128727
385,2022945
386,2050754
387,2287041
388,2053906
389,2074650
390,2145492
391,2233790
392,2125655
393,2089248
394,2324635
395,2302051
396,2014416
397,1960160
398,2093829
399,2241521
400,2200640
401,2215389
402,2010464
403,1937573
404,2097025
405,2137527
406,2212069
407,2377904
408,2212503
409,2262357
410,1898036
411,2084323
412,2291802
413,2191240
414,2062884
415,2024313
416,2140801
417,2195409
418,2084028
419,2062707
420,2165024
421,2320540
422,2284541
423,2043183
424,2228915
425,2208467
426,2104700
427,1973841
428,2127908
429,2387634
430,2313910
431,2242510
432,2262894
433,2165936
434,2477181
435,1985331
436,2308699
437,2290050
438,2011354
439,2285687
440,2093737
441,2274284
442,2110194
443,1961414
444,1939871
445,2121536
446,2219517
447,2063762
448,2211478
449,2011807
450,2019256
451,2136642
452,1907708
453,1911635
454,2311071
455,2303805
456,2002841
457,2265491
458,1906184
459,2178159
460,2295103
461,2155128
462,2047027
463,2134479
464,2376445
465,2268040
466,1886760
467,1983339
468,2309720
469,2266287
470,1987606
471,2399941
472,2050254
473,1993429
474,2139792
475,2059613
476,2172512
477,2099786
478,2100125
479,2186676
480,2127593
481,2035320
482,2093941
483,2104971
484,2093404
485,2049180
486,2303508
487,2135224
488,2242360
489,2294434
490,2103992
491,1998854
492,2173185
493,2090468
494,2343763
495,2211608
496,2065989
497,2116216
498,2072365
499,2012437
500,2164152
501,2025124
502,2088643
503,1993155
504,2034481
505,2097679
506,2167311
507,2070312
508,1984399
509,2314897
510,2157020
511,2048134
512,2033670
513,2229510
514,2308307
515,2215634
516,1984012
517,2003602
518,2018839
519,1917259
520,1581695
521,2011054
522,2056819
523,2191081
524,2243780
525,2156352
526,2287463
527,2189914
528,2092935
529,1988653
530,2348694
531,2269418
532,2226507
533,2109471
534,2238173
535,2315062
536,2159458
537,2017455
538,2100179
539,2127480
540,2072514
541,2228361
542,2088526
543,2154064
544,1965153
545,2112252
546,1988471
547,2095623
548,1920770
549,2081072
550,2079096
551,2143462
552,2177599
553,2144946
554,2271363
555,2312931
556,2166613
557,1947448
558,2225603
559,2120724
560,2193305
561,2066259
562,2308562
563,1916312
564,2125761
565,1966267
566,2012488
567,2126884
568,2072132
569,2096567
570,1948521
571,1980069
572,1979919
573,2134581
574,2006201
575,2371286
576,2288829
577,2217731
578,2095622
579,2140416
580,2121086
581,2090567
582,2019804
583,2191995
584,2191652
585,2167094
586,2088686
587,2139600
588,2397615
589,1963165
590,2447102
591,2169670
592,2177751
593,2129874
594,2021032
595,2032916
596,2166190
597,2089964
598,2218976
599,1981381
600,2179244
601,2096127
602,1989246
603,2282245
604,2106380
605,2343751
606,1987253
607,2006328
608,2163186
609,2122169
610,1946042
611,2094317
612,2117943
613,2348660
614,2032741
615,2223567
616,2222624
617,2083546
618,2224365
619,2238335
620,2055092
621,2075309
622,2278813
623,2125967
624,2348824
625,2159924
626,2144294
627,2236444
628,2142279
629,1978671
630,2142169
631,2193866
632,2289579
633,1967758
634,2298070
635,2200599
636,2126020
637,2288834
638,2300999
639,1921453
640,2153231
641,2245840
642,2204674
643,2017335
644,2177845
645,2160559
646,1924148
647,1908694
648,2138323
649,2063546
650,2197616
651,2178113
652,2035633
653,2351549
654,2255196
655,2076173
656,2105589
657,2105002
658,2044727
659,2129022
660,2049972
661,2018184
662,1965015
663,2154527
664,2189607
665,2332357
666,2188945
667,2262813
668,2126615
669,2284874
670,2295968
671,2189242
672,2229106
673,2148625
674,1934329
675,2239820
676,2068686
677,2011211
678,1961144
679,2041677
680,2127651
681,2059650
682,2240004
683,2240148
684,1942660
685,2141451
686,1915539
687,2012696
688,2172186
689,2204609
690,2091998
691,2265725
692,2181177
693,2072744
694,2084774
695,1997196
696,2243508
697,2252991
698,2399789
699,2297932
700,2073157
701,2119963
702,1973207
703,2030929
704,2190570
705,2235239
706,2080893
707,2171588
708,1956088
709,2238169
710,2051667
711,2194888
712,2287340
713,2273309
714,2126036
715,1932458
716,2146745
717,2137497
718,2414475
719,2333952
720,2069549
721,2143238
722,2206616
723,1967729
724,2311795
725,2043657
726,2115064
727,2431676
728,2065304
729,1915035
730,2193417
731,2280626
732,2140261
733,2131369
734,2094253
735,2134766
736,2136791
737,2352532
738,2140102
739,2020179
740,2287945
741,2240566
742,2286614
743,2116474
744,2082733
745,2095689
746,2116071
747,2275489
748,2147106
749,2312298
750,2266367
751,2065976
752,2185748
753,2276781
754,1988566
755,2153173
756,2185508
757,1914574
758,2122221
759,2236604
760,2131264
761,2237163
762,2116847
763,1904284
764,2181913
765,2027413
766,1932442
767,1970667
768,2266563
769,2211774
770,2213926
771,1920107
772,2206292
773,2305849
774,2050753
775,2040776
776,2287786
777,1936027
778,2047231
779,1985823
780,2070841
781,2135233
782,2316242
783,2244006
784,2209842
785,2062465
786,2259489
787,2158311
788,2000295
789,2116373
790,1977632
791,1977827
792,2076405
793,2097881
794,2166850
795,2124060
796,2164649
797,2154819
798,2098675
799,2202095
800,2161878
801,1930102
802,2068296
803,2234154
804,2127764
805,1998642
806,1983757
807,2068277
808,2087130
809,2219435
810,2216886
811,1891585
812,2002423
813,1956463
814,1979582
815,2185345
816,2135072
817,2055852
818,2154110
819,2119191
820,2143379
821,2120896
822,2175848
823,2106880
824,2253448
825,2214807
826,2251230
827,2069441
828,2192153
829,2116643
830,2172309
831,2209018
832,2156786
833,1979777
834,2041608
835,2100167
836,2127934
837,2277130
838,2239197
839,2233221
840,2272020
841,2073987
842,2300847
843,2049504
844,1975715
845,2151739
846,1965318
847,2258103
848,2072910
849,2241245
850,2191921
851,2046010
852,2187236
853,1951486
854,2038656
855,2141883
856,2208462
857,2086847
858,2059782
859,2045463
860,2198325
861,2134546
862,1997754
863,2296035
864,2295154
865,2295245
866,2253064
867,2080222
868,2052209
869,2100974
870,2154147
871,2151546
872,2105115
873,2057307
874,2339268
875,2237893
876,2155006
877,2092932
878,2183967
879,2106239
880,2045301
881,1906558
882,2222777
883,1895862
