6,1614
6,1663
6,728
6,1932
6,1999
6,2171
6,155
6,1761
6,256
6,1892
6,1541
6,840
6,1172
6,948
6,2040
6,858
6,609
6,316
6,380
6,941
6,19
6,1850
6,2295
6,367
6,138
6,2261
6,1697
6,2117
6,593
6,1928
6,625
6,1856
6,1087
6,1863
6,148
6,1106
6,1240
6,540
6,1853
6,872
6,447
6,1785
6,1108
6,1644
6,794
6,573
6,1030
6,1877
6,525
6,1791
6,1392
6,1543
6,872
6,1227
6,1368
6,1172
6,956
6,2247
6,2099
6,2305
6,1237
6,1773
6,2014
6,127
6,2150
6,573
6,1831
6,2318
6,1353
6,43
6,527
6,472
6,90
6,1004
6,1165
6,1068
6,1464
6,1657
6,828
6,1962
6,479
6,1332
6,2000
6,1462
6,1016
6,266
6,1229
6,36
6,2033
6,1989
6,38
6,2173
6,2012
6,860
6,1252
6,544
6,156
6,1893
6,1220
6,417
6,1469
6,2120
6,897
6,506
6,1786
6,1783
6,1576
6,1957
6,75
6,2003
6,1957
6,1467
6,1744
6,1055
6,363
6,699
6,1940
6,36
6,1230
6,285
6,90
6,1792
6,1570
6,274
6,405
6,2178
6,1742
6,948
6,1462
6,182
6,1371
6,1129
6,2013
6,666
6,890
6,237
6,827
6,1273
6,1181
6,332
6,1880
6,382
6,1688
6,670
6,2025
6,743
6,2014
6,1466
6,986
6,1586
6,291
6,1189
6,786
6,302
6,2216
6,222
6,1066
6,557
6,1219
6,2064
6,1655
6,683
6,1210
6,1128
6,975
6,1456
6,127
6,954
6,2186
6,1731
6,2262
6,613
6,1238
6,1600
6,1213
6,618
6,1037
6,616
6,1299
6,1395
6,2143
6,391
6,1120
6,146
6,1723
6,561
6,1605
6,246
6,297
6,1344
6,1285
6,129
6,1215
6,1860
6,1435
6,1883
6,667
6,1748
6,1256
6,2342
6,242
6,1429
6,250
6,1717
6,1187
6,804
6,1684
6,1095
6,2277
6,207
6,2193
6,1051
6,1116
6,2127
6,108
6,708
6,936
6,803
6,590
6,675
6,100
6,1532
6,495
6,321
6,59
6,1108
6,1913
6,529
6,525
6,1389
6,1125
6,1617
6,1791
6,2306
6,905
6,1028
6,2016
6,1098
6,2205
6,263
6,1483
6,439
6,1512
6,1177
6,1647
6,1355
6,1954
6,245
6,147
6,1302
6,1787
6,790
6,1762
6,151
6,146
6,610
6,1864
6,1543
6,91
6,738
6,2167
6,2251
6,125
6,1867
6,1191
6,595
6,704
6,895
6,962
6,1575
6,1862
6,304
6,2178
6,154
6,990
6,780
6,1826
6,447
6,1038
6,37
6,222
6,1828
6,1683
6,515
6,2105
6,2086
6,1986
6,2343
6,1372
6,1782
6,852
6,1706
6,49
6,1444
6,758
6,386
6,82
6,1446
6,1356
6,240
6,237
6,1566
6,892
6,768
6,2023
6,1338
6,2268
6,2122
6,799
6,131
6,801
6,93
6,1091
6,2068
6,1078
6,891
6,1941
6,932
6,2203
6,839
6,1597
6,1335
6,488
6,992
6,166
6,1603
6,1480
6,909
6,624
6,343
6,1774
6,1939
6,605
6,1339
6,1240
6,1166
6,106
6,1415
6,2251
6,1328
6,415
6,1447
6,1690
6,434
6,215
6,1943
6,585
6,1003
6,2004
6,1635
6,1210
6,2282
6,1474
6,1682
6,699
6,1189
6,46
6,45
6,1081
6,780
6,1382
6,530
6,27
6,964
6,1619
6,933
6,1459
6,2147
6,219
6,44
6,474
6,451
6,808
6,979
6,1854
6,785
6,67
6,229
6,468
6,1734
6,902
6,221
6,708
6,584
6,1637
6,2274
6,287
6,408
6,1988
6,1519
6,1429
6,551
6,1298
6,1094
6,1290
6,2153
6,1186
6,1718
6,32
6,1644
6,43
6,1428
6,1625
6,2334
6,1321
6,434
6,2209
6,1049
6,1763
6,2200
6,1657
6,1473
6,169
6,667
6,78
6,1784
6,1776
6,548
6,1391
6,845
6,257
6,1763
6,1505
6,139
6,1629
6,1871
6,7
6,2036
6,1520
6,1236
6,1819
6,2106
6,902
6,225
6,1472
6,2138
6,559
6,1478
6,1845
6,1050
6,845
6,2270
6,1598
